RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
1215050,P173470718,12/13/2017 10:10:00 AM,Medium,NW,PROSTITUTION,3500 GARRISON BL,21215,Dorchester,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"3500 GARRISON
BL BALTIMORE, MD
(39.329474, -76.68239)"
337318,P183060925,11/02/2018 10:05:00 AM,Low,ND,PROSTITUTION,N CALVERT ST/E 0TH ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"N E CALVERT ST
BALTIMORE, MD"
1214985,P173470794,12/13/2017 10:40:00 AM,Medium,NW,PROSTITUTION,4500 GARRISON BL,21215,West Arlington,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"4500 GARRISON
BL BALTIMORE, MD
(39.337932, -76.68473)"
1214759,P173471042,12/13/2017 12:17:00 PM,Medium,NW,PROSTITUTION,3600 GARRISON BL,21215,Dorchester,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"3600 GARRISON
BL BALTIMORE, MD
(39.329804, -76.682433)"
337689,P183060470,11/02/2018 06:23:00 AM,Low,SD,PROSTITUTION,PONTIAC AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"PONTIAC AV
BALTIMORE, MD"
337773,P183060370,11/02/2018 04:22:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
1217609,P173460643,12/12/2017 09:44:00 AM,Medium,SE,PROSTITUTION,6600 GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"6600 GRACELAND AV
BALTIMORE, MD
(39.281216, -76.534728)"
338738,P183052868,11/01/2018 07:51:00 PM,Low,NW,PROSTITUTION,LABYRINTH RD/REISTERSTOWN RD,21215,Reisterstown Station,Northwestern,631,5,D1,Glen-Fallstaff,Census Tract 2801.01,,"LABYRINTH RD
BALTIMORE, MD"
1217466,P173460800,12/12/2017 11:02:00 AM,Medium,CW,PROSTITUTION,400 S MOUNT ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,"400 S MOUNT ST
BALTIMORE, MD
(39.282983, -76.643498)"
1218892,P173452002,12/11/2017 06:06:00 PM,Medium,NE,PROSTITUTION,2400 BLK E COLD SPRING LN,21214,Lauraville,Northeastern,421,3,D4,Lauraville,Census Tract 2702,,"2400 BLK E COLD SPRING LN
BALTIMORE, MD
(39.345571, -76.575433)"
340682,P183050606,11/01/2018 07:26:00 AM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
342089,P183042417,10/31/2018 06:28:00 PM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
341874,P183042650,10/31/2018 07:42:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
1220092,P173450667,12/11/2017 09:43:00 AM,Medium,SE,PROSTITUTION,6600 GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"6600 GRACELAND AV
BALTIMORE, MD
(39.281216, -76.534728)"
342329,P183042160,10/31/2018 05:11:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
1220832,P173441961,12/10/2017 09:46:00 PM,Medium,SD,PROSTITUTION,1400 CHERRY ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1400 CHERRY ST
BALTIMORE, MD
(39.222016, -76.591181)"
343605,P183040677,10/31/2018 09:00:00 AM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
344447,P183032901,10/30/2018 09:52:00 PM,Low,ND,PROSTITUTION,E 0TH ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0TH ST
BALTIMORE, MD"
1222572,P173432332,12/09/2017 11:59:00 PM,Medium,CD,PROSTITUTION,600 E FAYETTE ST,21202,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,,"600 E FAYETTE ST
BALTIMORE, MD
(39.29065, -76.607606)"
344739,P183032577,10/30/2018 07:41:00 PM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
1221912,P173440754,12/10/2017 11:16:00 AM,Medium,SW,PROSTITUTION,3200 ELGIN AV,21216,Walbrook,Southwestern,811,7,D9,Greater Mondawmin,Census Tract 1507.02,,"3200 ELGIN AV
BALTIMORE, MD
(39.313219, -76.671397)"
346558,P183030473,10/30/2018 07:31:00 AM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
346414,P183030653,10/30/2018 08:55:00 AM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
346589,P183030433,10/30/2018 07:06:00 AM,Low,ND,PROSTITUTION,E 0TH ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0TH ST
BALTIMORE, MD"
1224551,P173430108,12/09/2017 12:58:00 AM,Medium,CD,PROSTITUTION,400 E BALTIMORE ST,21202,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,,"400 E BALTIMORE ST
BALTIMORE, MD
(39.289723, -76.610146)"
1226290,P173421008,12/08/2017 12:07:00 PM,Medium,SW,PROSTITUTION,1800 DESOTO RD,21230,Morrell Park,Southwestern,831,10,D10,Morrell Park/Violetville,Census Tract 2502.06,,"1800 DESOTO RD
BALTIMORE, MD
(39.265277, -76.655697)"
1226049,P173421284,12/08/2017 01:44:00 PM,Medium,SD,PROSTITUTION,2200 GABLE AV,21230,Lakeland,Southern,923,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"2200 GABLE AV
BALTIMORE, MD
(39.256632, -76.655851)"
349607,P183020035,10/29/2018 12:19:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
350174,P183012128,10/28/2018 07:24:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
349297,P183020393,10/29/2018 06:38:00 AM,Low,SE,PROSTITUTION,ESTHER PL/N CONKLING ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"N ESTHER PL
BALTIMORE, MD"
349804,P183012563,10/28/2018 10:50:00 PM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
1228760,P173411103,12/07/2017 12:23:00 PM,Medium,ED,PROSTITUTION,1200 BONAPARTE AV,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"1200 BONAPARTE AV
BALTIMORE, MD
(39.315376, -76.599974)"
351326,P183010818,10/28/2018 09:07:00 AM,Low,SE,PROSTITUTION,S CONKLING ST/CLAREMONT ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
1227605,P173412424,12/07/2017 07:56:00 PM,Medium,SD,PROSTITUTION,400 CAMBRIA ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 CAMBRIA ST
BALTIMORE, MD
(39.236618, -76.605375)"
1228411,P173411524,12/07/2017 03:02:00 PM,Medium,SD,PROSTITUTION,1400 ELMTREE ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1400 ELMTREE ST
BALTIMORE, MD
(39.224351, -76.591249)"
351006,P183011180,10/28/2018 12:42:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
351446,P183010665,10/28/2018 06:49:00 AM,Low,SE,PROSTITUTION,ESTHER PL/N CONKLING ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"N ESTHER PL
BALTIMORE, MD"
1228831,P173411022,12/07/2017 11:48:00 AM,Medium,ED,PROSTITUTION,2200 SHERWOOD AV,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"2200 SHERWOOD AV
BALTIMORE, MD
(39.315081, -76.598336)"
352920,P183001906,10/27/2018 05:33:00 PM,Low,NW,PROSTITUTION,W GARRISON AV/REISTERSTOWN RD,21215,Lucille Park,Northwestern,613,6,D1,Glen-Fallstaff,Census Tract 2801.01,Northwestern,"W GARRISON AV
BALTIMORE, MD"
351979,P183010073,10/28/2018 12:27:00 AM,Low,ND,PROSTITUTION,E 0TH ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0TH ST
BALTIMORE, MD"
1231597,P173400852,12/06/2017 10:22:00 AM,Medium,SE,PROSTITUTION,300 CORNWALL ST,21224,Bayview,Southeastern,241,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"300 CORNWALL ST
BALTIMORE, MD
(39.290452, -76.544865)"
1233126,P173392076,12/05/2017 05:52:00 PM,Medium,SW,PROSTITUTION,2600 BLK WILKENS AV,21223,Millhill,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,,"2600 BLK WILKENS AV
BALTIMORE, MD
(39.278754, -76.656659)"
1233296,P173391890,12/05/2017 05:00:00 PM,Medium,SW,PROSTITUTION,2400 FREDERICK AV,21223,Millhill,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,"2400 FREDERICK AV
BALTIMORE, MD
(39.284176, -76.654607)"
356910,P182990677,10/26/2018 08:34:00 AM,Low,CD,PROSTITUTION,MADISON AV/GOLD ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"MADISON AV
BALTIMORE, MD"
1234266,P173390741,12/05/2017 09:55:00 AM,Medium,SD,PROSTITUTION,400 WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 WASHBURN AV
BALTIMORE, MD
(39.235, -76.605889)"
357417,P182990055,10/26/2018 12:29:00 AM,Low,SD,PROSTITUTION,1200 BLK WASHINGTON BL,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1200 BLK
WASHINGTON BL BALTIMORE, MD"
1234178,P173390847,12/05/2017 10:44:00 AM,Medium,SD,PROSTITUTION,3700 FAIRHAVEN AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"3700 FAIRHAVEN AV
BALTIMORE, MD
(39.231323, -76.590535)"
1234210,P173390809,12/05/2017 10:26:00 AM,Medium,SD,PROSTITUTION,1500 OLMSTEAD ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1500 OLMSTEAD ST
BALTIMORE, MD
(39.227517, -76.589668)"
1236135,P173381621,12/04/2017 03:20:00 PM,Medium,SE,PROSTITUTION,6600 GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"6600 GRACELAND AV
BALTIMORE, MD
(39.281216, -76.534728)"
1235141,P173382719,12/04/2017 09:15:00 PM,Medium,SE,PROSTITUTION,600 N HIGHLAND AV,21205,Ellwood Park/Monument,Southeastern,224,13,D6,Patterson Park North & East,Census Tract 2610,,"600 N HIGHLAND AV
BALTIMORE, MD
(39.298343, -76.569803)"
359389,P182981000,10/25/2018 11:05:00 AM,Low,SE,PROSTITUTION,N CONKLING ST/ESTHER PL,21224,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"N CONKLING ST
BALTIMORE, MD"
361013,P182972211,10/24/2018 06:15:00 PM,Medium,SE,PROSTITUTION,S CONKLING ST/MT PLEASANT AV,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
360674,P182972593,10/24/2018 08:24:00 PM,Medium,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
1239821,P173362769,12/02/2017 11:45:00 PM,Medium,SD,PROSTITUTION,1200 BLK S CAREY ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1200 BLK S CAREY ST
BALTIMORE, MD
(39.280609, -76.63538)"
364642,P182961363,10/23/2018 01:31:00 PM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
364873,P182961085,10/23/2018 11:43:00 AM,Low,SE,PROSTITUTION,6400 BLK BUSHEY ST,21224,Graceland Park,Southeastern,243,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"6400 BLK BUSHEY ST
BALTIMORE, MD"
365435,P182960410,10/23/2018 06:55:00 AM,Low,CD,PROSTITUTION,MADISON AV/GOLD ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"MADISON AV
BALTIMORE, MD"
365418,P182960439,10/23/2018 07:20:00 AM,Medium,NW,PROSTITUTION,W BELVEDERE AV/REISTERSTOWN RD,21215,Woodmere,Northwestern,623,6,D1,Glen-Fallstaff,Census Tract 2801.01,Northwestern,"W BELVEDERE AV
BALTIMORE, MD"
365374,P182960489,10/23/2018 07:56:00 AM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
364530,P182961491,10/23/2018 02:18:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
1241198,P173361254,12/02/2017 01:11:00 PM,Medium,NE,PROSTITUTION,5900 RADECKE AV,21206,Cedonia,Northeastern,441,2,D6,Claremont/Armistead,Census Tract 2604.03,,"5900 RADECKE AV
BALTIMORE, MD
(39.330693, -76.532031)"
367649,P182950942,10/22/2018 11:18:00 AM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
1244041,P173351053,12/01/2017 11:33:00 AM,Medium,SE,PROSTITUTION,1300 DUNDALK AV,21222,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.04,,"1300 DUNDALK AV
BALTIMORE, MD
(39.279501, -76.534469)"
1244129,P173350949,12/01/2017 10:53:00 AM,Medium,SE,PROSTITUTION,100 S CONKLING ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"100 S CONKLING ST
BALTIMORE, MD
(39.290816, -76.567425)"
371411,P182932304,10/20/2018 07:54:00 PM,Low,ND,PROSTITUTION,ST PAUL ST/E 0TH ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E ST PAUL ST
BALTIMORE, MD"
372986,P182930574,10/20/2018 06:46:00 AM,Low,ND,PROSTITUTION,GUILFORD AV/E 0TH ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E GUILFORD AV
BALTIMORE, MD"
1249804,P173330060,11/29/2017 12:36:00 AM,Medium,ND,PROSTITUTION,2300/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"2300 and N CALVERT ST
BALTIMORE, MD
(39.315613, -76.614073)"
373456,P182930035,10/20/2018 12:09:00 AM,Low,ND,PROSTITUTION,N CALVERT ST/E 0TH ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"N E CALVERT ST
BALTIMORE, MD"
1249759,P173330120,11/29/2017 01:19:00 AM,Medium,WD,PROSTITUTION,1300 BLK N STOCKTON ST,21217,Sandtown-Winchester,Western,743,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1601,Central,"1300 BLK N STOCKTON ST
BALTIMORE, MD
(39.303575, -76.63747)"
1252112,P173320412,11/28/2017 07:17:00 AM,Medium,SD,PROSTITUTION,500 BLK E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"500 BLK E JEFFREY ST
BALTIMORE, MD
(39.233489, -76.604778)"
1252372,P173320114,11/28/2017 01:20:00 AM,Medium,ND,PROSTITUTION,2200 ST PAUL ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"2200 ST PAUL ST
BALTIMORE, MD
(39.314574, -76.615191)"
376245,P182920185,10/19/2018 01:43:00 AM,Low,SE,PROSTITUTION,S CONKLING ST/CLAREMONT ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
377403,P182912136,10/18/2018 05:31:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
377331,P182912222,10/18/2018 05:55:00 PM,Low,SE,PROSTITUTION,ESTHER PL/N CONKLING ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"N ESTHER PL
BALTIMORE, MD"
1254488,P173310753,11/27/2017 10:12:00 AM,Medium,SD,PROSTITUTION,4400 FAIRHAVEN AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"4400 FAIRHAVEN AV
BALTIMORE, MD
(39.225872, -76.590023)"
377337,P182912213,10/18/2018 05:53:00 PM,Low,SE,PROSTITUTION,E PRATT ST/S CONKLING ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"E S PRATT ST
BALTIMORE, MD"
1255433,P173302091,11/26/2017 09:06:00 PM,Medium,SE,PROSTITUTION,200 S CONKLING ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"200 S CONKLING ST
BALTIMORE, MD
(39.290166, -76.567384)"
378878,P182910451,10/18/2018 07:20:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
1254856,P173310325,11/27/2017 05:55:00 AM,Medium,SE,PROSTITUTION,3400 BLK E BALTIMORE ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2608,,"3400 BLK E BALTIMORE ST
BALTIMORE, MD
(39.292499, -76.569242)"
1254403,P173310849,11/27/2017 10:57:00 AM,Medium,SD,PROSTITUTION,1500 LOCUST ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1500 LOCUST ST
BALTIMORE, MD
(39.226748, -76.58982)"
379608,P182903217,10/17/2018 09:23:00 PM,Low,ND,PROSTITUTION,E 0RD ST/ST PAUL ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0RD ST
BALTIMORE, MD"
379642,P182903181,10/17/2018 09:11:00 PM,Low,SE,PROSTITUTION,S CONKLING ST/CLAREMONT ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
380518,P182902213,10/17/2018 05:01:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
379672,P182903148,10/17/2018 08:59:00 PM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
1258159,P173291491,11/25/2017 04:56:00 PM,Medium,SE,PROSTITUTION,100 BLK S CONKLING ST,21224,Baltimore Highlands,Southeastern,223,2,D6,Highlandtown,Census Tract 2608,,"100 BLK S CONKLING ST
BALTIMORE, MD
(39.290816, -76.567425)"
381626,P182900946,10/17/2018 10:46:00 AM,Low,SD,PROSTITUTION,0RD ST/E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"E 0RD ST
BALTIMORE, MD"
380745,P182901955,10/17/2018 03:55:00 PM,Low,CD,PROSTITUTION,0 W FRANKLIN ST,21201,Mount Vernon,Central,142,11,D8,Midtown,Census Tract 1102,,"0 W FRANKLIN ST
BALTIMORE, MD"
382526,P182893316,10/16/2018 10:59:00 PM,Low,ND,PROSTITUTION,E 0RD ST/ST PAUL ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0RD ST
BALTIMORE, MD"
1258860,P173290732,11/25/2017 10:56:00 AM,Medium,SE,PROSTITUTION,6600 GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"6600 GRACELAND AV
BALTIMORE, MD
(39.281216, -76.534728)"
382108,P182900350,10/17/2018 05:39:00 AM,Low,SE,PROSTITUTION,N CONKLING ST/PULASKI HY,21224,Orangeville,Eastern,333,2,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"N CONKLING ST
HY BALTIMORE, MD"
385013,P182890457,10/16/2018 06:52:00 AM,Low,SE,PROSTITUTION,S CONKLING ST/CLAREMONT ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
384635,P182890924,10/16/2018 10:28:00 AM,Low,NE,PROSTITUTION,CHESLEY AV/HARFORD RD,21234,North Harford Road,Northeastern,424,3,D4,Harford/Echodale,Census Tract 2705.01,,"CHESLEY AV
BALTIMORE, MD"
1261811,P173272021,11/23/2017 11:40:00 PM,Medium,CD,PROSTITUTION,400 E BALTIMORE ST,21202,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,,"400 E BALTIMORE ST
BALTIMORE, MD
(39.289723, -76.610146)"
386525,P182881831,10/15/2018 04:40:00 PM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
385660,P182882761,10/15/2018 09:44:00 PM,Low,ND,PROSTITUTION,E 0TH ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0TH ST
BALTIMORE, MD"
385756,P182882664,10/15/2018 09:03:00 PM,Low,SD,PROSTITUTION,W CROSS ST/CLEVELAND ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"W CROSS ST
BALTIMORE, MD"
1263131,P173270622,11/23/2017 09:20:00 AM,Medium,SE,PROSTITUTION,200 S CONKLING ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"200 S CONKLING ST
BALTIMORE, MD
(39.290166, -76.567384)"
1262673,P173271063,11/23/2017 02:26:00 PM,Medium,SD,PROSTITUTION,4200 PENNINGTON AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"4200 PENNINGTON AV
BALTIMORE, MD
(39.227428, -76.588649)"
387512,P182880710,10/15/2018 09:50:00 AM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
1263058,P173270637,11/23/2017 10:16:00 AM,Medium,SE,PROSTITUTION,3500 ESTHER PL,21224,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"3500 ESTHER PL
BALTIMORE, MD
(39.294293, -76.568661)"
388839,P182871624,10/14/2018 05:22:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
388068,P182880026,10/15/2018 12:18:00 AM,Low,ND,PROSTITUTION,E 0ST ST/N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ST ST
BALTIMORE, MD"
389199,P182871306,10/14/2018 02:18:00 PM,Low,SE,PROSTITUTION,E PRATT ST/S CONKLING ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"E S PRATT ST
BALTIMORE, MD"
388056,P182880040,10/15/2018 12:28:00 AM,Low,SE,PROSTITUTION,S CONKLING ST/CLAREMONT ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
389068,P182871345,10/14/2018 03:19:00 PM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
1265616,P173260714,11/22/2017 09:19:00 AM,Medium,NW,PROSTITUTION,4400 GARRISON BL,21215,West Arlington,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"4400 GARRISON
BL BALTIMORE, MD
(39.336899, -76.684738)"
